rashod_name,year,id,object_square,building_square,balance,revaluation,depreciation,residual_value,technical_condition,quarter,otdel,city,npc
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2016,25,122.8,122.8,23767968.325480632,0.0,0.0,0.0,29447,4,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,3,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,1,28240,5412,5206167439.206937
27751,2017,25,58.3,58.3,23767968.325480632,0.0,0.0,0.0,29447,2,28240,5412,5206167439.206937
